message_id,text,category,urgency_level,provenance,urgency_label_source
265,"Fire spreading fast near Koramangala, a group of people roof caving in",Fire,High,synthetic,keyword_tier_heuristic
266,"Requesting ration kits for Hilltop Nagar, injured",Food,High,synthetic,keyword_tier_heuristic
267,"We are trapped by flood water near Lakeview Apartments, child missing",Flood/Rescue,High,synthetic,keyword_tier_heuristic
268,"No clean water available at Hilltop Nagar for two days, road partially blocked",Water,Medium,synthetic,keyword_tier_heuristic
269,"Someone collapsed at Green Valley, minor leak, need doctor urgently",Medical,Low,synthetic,keyword_tier_heuristic
270,"No clean water available at Sunrise Township for two days, child missing",Water,High,synthetic,keyword_tier_heuristic
271,"Water levels gas leak at Hilltop Nagar, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
272,"Requesting tents and shelter material at Koramangala, cannot move",Shelter,Critical,synthetic,keyword_tier_heuristic
273,Is there a helpline number for general questions about East Ward? same location as before,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
274,"Need water tanker sent to Kings Cross, roof caving in",Water,High,synthetic,keyword_tier_heuristic
275,"Need water tanker sent to Sunrise Township, road partially blocked",Water,Medium,synthetic,keyword_tier_heuristic
276,"Temporary shelter overcrowded at East Ward, stranded",Shelter,High,synthetic,keyword_tier_heuristic
277,"No clean water available at Fairview Estate for two days, elderly stuck",Water,High,synthetic,keyword_tier_heuristic
278,"Requesting tents and shelter material at Marina Road, unconscious",Shelter,Critical,synthetic,keyword_tier_heuristic
279,"Homes destroyed near Green Valley, families need shelter, requesting information",Shelter,Low,synthetic,keyword_tier_heuristic
280,"No food distribution has reached Station Road yet, cannot move",Food,Critical,synthetic,keyword_tier_heuristic
281,"Flooding at Sunrise Township, my neighbor needs help soon, need boat rescue",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
282,"the shopkeeper is not breathing near Harbor District, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
283,"Fire reported at Hilltop Nagar, feeling unwell, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
284,Is there a helpline number for general questions about Lakeview Apartments?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
285,"Temporary shelter overcrowded at Station Road, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
286,"Requesting ration kits for Marina Road, power has been out",Food,Medium,synthetic,keyword_tier_heuristic
287,"Temporary shelter overcrowded at Sunrise Township, trapped same location as before",Shelter,Critical,synthetic,keyword_tier_heuristic
288,"Drinking water contaminated at Sector 12, feeling unwell",Water,Medium,synthetic,keyword_tier_heuristic
289,"Need water tanker sent to Old Town, child missing",Water,High,synthetic,keyword_tier_heuristic
290,"an elderly woman is minor injury near Central Market, please send medical help",Medical,Medium,synthetic,keyword_tier_heuristic
291,"Need an ambulance at Whitefield, my neighbor drowning",Medical,Critical,synthetic,keyword_tier_heuristic
292,"River overflowing near Sector 12, bleeding heavily, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
293,"Building roof caving in at Whitefield, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
294,"Need food supplies delivered to Fairview Estate, elderly stuck",Food,High,synthetic,keyword_tier_heuristic
295,"Water supply cut off at Central Market, feeling unwell, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
296,"Fire spreading fast near Hilltop Nagar, my sister child missing",Fire,High,synthetic,keyword_tier_heuristic
297,"Temporary shelter overcrowded at Whitefield, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
298,"Requesting ration kits for Kings Cross, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
299,"Power lines down at Central Market, low on supplies",Infrastructure,Medium,synthetic,keyword_tier_heuristic
300,"Sharing an update, everything seems calm near Lakeview Apartments today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
301,"my father is non-urgent request near Central Market, please send medical help",Medical,Low,synthetic,keyword_tier_heuristic
302,"No food distribution has reached Harbor District yet, power has been out",Food,Medium,synthetic,keyword_tier_heuristic
303,"Fire reported at Marina Road, unconscious, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
304,"Fire spreading fast near Station Road, my neighbor gas leak",Fire,High,synthetic,keyword_tier_heuristic
305,"Families at Palm Grove have run out of food, drowning",Food,Critical,synthetic,keyword_tier_heuristic
306,"Displaced families waiting outside Koramangala, low on supplies",Shelter,Medium,synthetic,keyword_tier_heuristic
307,"Homes destroyed near Hilltop Nagar, families need shelter, small crack in wall",Shelter,Low,synthetic,keyword_tier_heuristic
308,"Temporary shelter overcrowded at North Bridge, injured",Shelter,High,synthetic,keyword_tier_heuristic
309,"Kitchen fire at Millbrook, water rising slowly, please respond",Fire,Medium,synthetic,keyword_tier_heuristic
310,Just wanted to say thank you to the volunteers at Millbrook,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
311,"Kitchen fire at Riverside Colony, water rising slowly, please respond",Fire,Medium,synthetic,keyword_tier_heuristic
312,"Need an ambulance at Hilltop Nagar, my neighbor child missing",Medical,High,synthetic,keyword_tier_heuristic
313,"We are trapped by flood water near Central Market, not breathing",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
314,"Fire reported at Palm Grove, minor injury, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
315,"Need an ambulance at East Ward, an elderly woman drowning",Medical,Critical,synthetic,keyword_tier_heuristic
316,Medical emergency at Old Town - my neighbor low on supplies,Medical,Medium,synthetic,keyword_tier_heuristic
317,"Flooding at Palm Grove, a group of people elderly stuck, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
318,"Temporary shelter overcrowded at North Bridge, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
319,Medical emergency at Riverside Colony - my neighbor collapsed,Medical,Critical,synthetic,keyword_tier_heuristic
320,"Requesting ration kits for Fairview Estate, power has been out",Food,Medium,synthetic,keyword_tier_heuristic
321,"a group of people is rising water fast near Old Town, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
322,"Temporary shelter overcrowded at North Bridge, feeling unwell",Shelter,Medium,synthetic,keyword_tier_heuristic
323,Just wanted to say thank you to the volunteers at Harbor District same location as before,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
324,"Power lines down at Riverside Colony, collapsed",Infrastructure,Critical,synthetic,keyword_tier_heuristic
325,"No food distribution has reached East Ward yet, requesting information",Food,Low,synthetic,keyword_tier_heuristic
326,"Power lines down at Koramangala, unconscious",Infrastructure,Critical,synthetic,keyword_tier_heuristic
327,"Fire reported at Kings Cross, stranded, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
328,"Homes destroyed near Rosewood Lane, families need shelter, power has been out same location as before",Shelter,Medium,synthetic,keyword_tier_heuristic
329,"Temporary shelter overcrowded at East Ward, stranded",Shelter,High,synthetic,keyword_tier_heuristic
330,"Random test message, please ignore, sent from Hilltop Nagar",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
331,"my neighbor is gas leak near Lakeview Apartments, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
332,"Need water tanker sent to Central Market, stranded",Water,High,synthetic,keyword_tier_heuristic
333,"Fire reported at East Ward, roof caving in, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
334,"Power lines down at Whitefield, low on supplies",Infrastructure,Medium,synthetic,keyword_tier_heuristic
335,"Displaced families waiting outside Green Valley, minor injury",Shelter,Medium,synthetic,keyword_tier_heuristic
336,"Need food supplies delivered to East Ward, gas leak",Food,High,synthetic,keyword_tier_heuristic
337,"Building elderly stuck at Palm Grove, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
338,"Water supply cut off at East Ward, on fire, many households affected",Water,Critical,synthetic,keyword_tier_heuristic
339,"Fire reported at Fairview Estate, smoke everywhere, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
340,"We are trapped by flood water near Riverside Colony, cardiac arrest",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
341,"Drinking water contaminated at Station Road, general inquiry",Water,Low,synthetic,keyword_tier_heuristic
342,"Fire spreading fast near Millbrook, my whole family cannot move",Fire,Critical,synthetic,keyword_tier_heuristic
343,"Fire reported at Riverside Colony, severe pain, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
344,"Drinking water contaminated at Millbrook, non-urgent request",Water,Low,synthetic,keyword_tier_heuristic
345,"Families at Hilltop Nagar have run out of food, stranded",Food,High,synthetic,keyword_tier_heuristic
346,"Displaced families waiting outside Old Town, power has been out",Shelter,Medium,synthetic,keyword_tier_heuristic
347,"No food distribution has reached Whitefield yet, general inquiry",Food,Low,synthetic,keyword_tier_heuristic
348,"Fire reported at Millbrook, child missing, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
349,"Sharing an update, everything seems calm near Rosewood Lane today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
350,"Bridge near Central Market is damaged, low on supplies, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
351,"Kitchen fire at Koramangala, trapped, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
352,"Building rising water fast at North Bridge, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
353,"Kitchen fire at Old Town, drowning, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
354,"We are trapped by flood water near Fairview Estate, minor injury",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
355,"Flooding at Green Valley, a child injured, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
356,"Families at Marina Road have run out of food, feeling unwell",Food,Medium,synthetic,keyword_tier_heuristic
357,"Sharing an update, everything seems calm near Harbor District today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
358,"Displaced families waiting outside Millbrook, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
359,"Need an ambulance at Sunrise Township, my whole family general inquiry",Medical,Low,synthetic,keyword_tier_heuristic
360,"Kitchen fire at Central Market, roof caving in, please respond",Fire,High,synthetic,keyword_tier_heuristic
361,"Displaced families waiting outside Lakeview Apartments, not breathing same location as before",Shelter,Critical,synthetic,keyword_tier_heuristic
362,"Water levels on fire at Hilltop Nagar, families are stranded",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
363,Medical emergency at Kings Cross - an unknown man child missing,Medical,High,synthetic,keyword_tier_heuristic
364,"Families at Harbor District have run out of food, needs help soon",Food,Medium,synthetic,keyword_tier_heuristic
365,"Need water tanker sent to Millbrook, smoke everywhere same location as before",Water,High,synthetic,keyword_tier_heuristic
366,"Bridge near North Bridge is damaged, elderly stuck, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
367,"Communication tower near Hilltop Nagar is down, just checking in",Infrastructure,Low,synthetic,keyword_tier_heuristic
368,"Water levels drowning at Sunrise Township, families are stranded",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
369,"my father is rising water fast near North Bridge, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
370,"Families at Central Market have run out of food, injured",Food,High,synthetic,keyword_tier_heuristic
371,"We are trapped by flood water near Kings Cross, elderly stuck",Flood/Rescue,High,synthetic,keyword_tier_heuristic
